product_id,title,description,text
PROD_000464,J.Crew Burgundy Pants,"This burgundy pants from J.Crew is perfect for everyday wear. Made from high-quality cashmere, it features a slim fit and classic design. Available in size 6. Care instructions: Hand wash. Perfect for spring season.","Title: J.Crew Burgundy Pants
Description: This burgundy pants from J.Crew is perfect for everyday wear. Made from high-quality cashmere, it features a slim fit and classic design. Available in size 6. Care instructions: Hand wash. Perfect for spring season."
PROD_000465,COS Brown Swimwear,"This brown swimwear from COS is perfect for special occasions. Made from high-quality bamboo, it features a loose fit and classic design. Available in size 10. Care instructions: Dry clean only.","Title: COS Brown Swimwear
Description: This brown swimwear from COS is perfect for special occasions. Made from high-quality bamboo, it features a loose fit and classic design. Available in size 10. Care instructions: Dry clean only."
PROD_000466,Boohoo Mint Blouses,"This mint blouses from Boohoo is perfect for formal events. Made from high-quality polyester, it features a tailored and stylish design. Available in size M. Care instructions: Dry clean only. Perfect for winter season.","Title: Boohoo Mint Blouses
Description: This mint blouses from Boohoo is perfect for formal events. Made from high-quality polyester, it features a tailored and stylish design. Available in size M. Care instructions: Dry clean only. Perfect for winter season."
PROD_000467,Banana Republic Red Jackets in Polyester,"This red jackets from Banana Republic is perfect for special occasions. Made from high-quality polyester, it features a fitted and formal design. Available in size 10. Care instructions: Dry clean only.","Title: Banana Republic Red Jackets in Polyester
Description: This red jackets from Banana Republic is perfect for special occasions. Made from high-quality polyester, it features a fitted and formal design. Available in size 10. Care instructions: Dry clean only."
PROD_000468,Arket Coral Cargo Pants,"This coral cargo pants from Arket is perfect for everyday wear. Made from high-quality denim, it features a fitted and trendy design. Available in size 14. Care instructions: Hand wash.","Title: Arket Coral Cargo Pants
Description: This coral cargo pants from Arket is perfect for everyday wear. Made from high-quality denim, it features a fitted and trendy design. Available in size 14. Care instructions: Hand wash."
PROD_000469,American Eagle Purple Tops,"This purple tops from American Eagle is perfect for formal events. Made from high-quality polyester, it features a regular fit and trendy design. Available in size 16. Care instructions: Dry clean only. Perfect for winter season.","Title: American Eagle Purple Tops
Description: This purple tops from American Eagle is perfect for formal events. Made from high-quality polyester, it features a regular fit and trendy design. Available in size 16. Care instructions: Dry clean only. Perfect for winter season."
PROD_000470,Gap Cream Dress Pants in Bamboo,"This cream dress pants from Gap is perfect for office. Made from high-quality bamboo, it features a loose fit and modern design. Available in size L. Care instructions: Dry clean only. Perfect for summer season.","Title: Gap Cream Dress Pants in Bamboo
Description: This cream dress pants from Gap is perfect for office. Made from high-quality bamboo, it features a loose fit and modern design. Available in size L. Care instructions: Dry clean only. Perfect for summer season."
PROD_000471,Old Navy Cream Casual Shirts,"This cream casual shirts from Old Navy is perfect for formal events. Made from high-quality leather, it features a regular fit and stylish design. Available in size S. Care instructions: Dry clean only.","Title: Old Navy Cream Casual Shirts
Description: This cream casual shirts from Old Navy is perfect for formal events. Made from high-quality leather, it features a regular fit and stylish design. Available in size S. Care instructions: Dry clean only."
PROD_000472,Banana Republic Teal Sandals,"This teal sandals from Banana Republic is perfect for formal events. Made from high-quality nylon, it features a tailored and trendy design. Available in size XXL. Care instructions: Dry clean only.","Title: Banana Republic Teal Sandals
Description: This teal sandals from Banana Republic is perfect for formal events. Made from high-quality nylon, it features a tailored and trendy design. Available in size XXL. Care instructions: Dry clean only."
PROD_000473,Massimo Dutti Olive Jeans in Modal,"This olive jeans from Massimo Dutti is perfect for everyday wear. Made from high-quality modal, it features a fitted and stylish design. Available in size 6. Care instructions: Hand wash.","Title: Massimo Dutti Olive Jeans in Modal
Description: This olive jeans from Massimo Dutti is perfect for everyday wear. Made from high-quality modal, it features a fitted and stylish design. Available in size 6. Care instructions: Hand wash."
PROD_000474,COS Gray Handbags,"This gray handbags from COS is perfect for everyday wear. Made from high-quality acrylic, it features a slim fit and stylish design. Available in size 8. Care instructions: Dry clean only.","Title: COS Gray Handbags
Description: This gray handbags from COS is perfect for everyday wear. Made from high-quality acrylic, it features a slim fit and stylish design. Available in size 8. Care instructions: Dry clean only."
PROD_000475,Arket Red Dress Shirts,"This red dress shirts from Arket is perfect for casual outings. Made from high-quality bamboo, it features a slim fit and casual design. Available in size 34. Care instructions: Hand wash.","Title: Arket Red Dress Shirts
Description: This red dress shirts from Arket is perfect for casual outings. Made from high-quality bamboo, it features a slim fit and casual design. Available in size 34. Care instructions: Hand wash."
PROD_000476,H&M White Socks,"This white socks from H&M is perfect for casual outings. Made from high-quality polyester, it features a slim fit and elegant design. Available in size 6. Care instructions: Dry clean only.","Title: H&M White Socks
Description: This white socks from H&M is perfect for casual outings. Made from high-quality polyester, it features a slim fit and elegant design. Available in size 6. Care instructions: Dry clean only."
PROD_000477,H&M White Loafers,"This white loafers from H&M is perfect for weekend. Made from high-quality cashmere, it features a regular fit and comfortable design. Available in size S. Care instructions: Dry clean only.","Title: H&M White Loafers
Description: This white loafers from H&M is perfect for weekend. Made from high-quality cashmere, it features a regular fit and comfortable design. Available in size S. Care instructions: Dry clean only."
